tambon_code,dist_city_km,nearest_city,nearest_city_prov
840808,28.088,ท่าข้าม,สุราษฎร์ธานี
840809,21.602,ท่าข้าม,สุราษฎร์ธานี
840810,35.245,ท่าข้าม,สุราษฎร์ธานี
840901,37.06,ท่าข้าม,สุราษฎร์ธานี
840902,45.001,ท่าข้าม,สุราษฎร์ธานี
840903,39.524,ท่าข้าม,สุราษฎร์ธานี
840904,43.711,ตะกั่วป่า,พังงา
841001,48.893,ตะกั่วป่า,พังงา
841002,45.243,ท่าข้าม,สุราษฎร์ธานี
841003,29.903,ตะกั่วป่า,พังงา
841004,43.357,ตะกั่วป่า,พังงา
841005,48.583,ท่าข้าม,สุราษฎร์ธานี
841006,56.821,ท่าข้าม,สุราษฎร์ธานี
841101,21.719,สุราษฎร์ธานี,สุราษฎร์ธานี
841102,23.66,ท่าข้าม,สุราษฎร์ธานี
841103,20.822,ท่าข้าม,สุราษฎร์ธานี
841104,24.621,สุราษฎร์ธานี,สุราษฎร์ธานี
841105,30.831,ท่าข้าม,สุราษฎร์ธานี
841106,53.942,ท่าข้าม,สุราษฎร์ธานี
841202,14.199,นาสาร,สุราษฎร์ธานี
841203,9.225,นาสาร,สุราษฎร์ธานี
841204,10.054,นาสาร,สุราษฎร์ธานี
841205,14.405,นาสาร,สุราษฎร์ธานี
841206,15.39,นาสาร,สุราษฎร์ธานี
841207,4.765,นาสาร,สุราษฎร์ธานี
841208,8.858,นาสาร,สุราษฎร์ธานี
841209,9.139,นาสาร,สุราษฎร์ธานี
841210,13.786,นาสาร,สุราษฎร์ธานี
841211,13.819,นาสาร,สุราษฎร์ธานี
841299,3.114,นาสาร,สุราษฎร์ธานี
841301,9.413,นาสาร,สุราษฎร์ธานี
841302,13.639,ท่าข้าม,สุราษฎร์ธานี
841303,16.247,ท่าข้าม,สุราษฎร์ธานี
841304,11.837,นาสาร,สุราษฎร์ธานี
841401,21.43,นาสาร,สุราษฎร์ธานี
841402,28.396,นาสาร,สุราษฎร์ธานี
841403,15.193,นาสาร,สุราษฎร์ธานี
841404,22.687,นาสาร,สุราษฎร์ธานี
841405,40.647,นาสาร,สุราษฎร์ธานี
841501,20.808,นาสาร,สุราษฎร์ธานี
841502,21.657,นาสาร,สุราษฎร์ธานี
841503,35.264,นาสาร,สุราษฎร์ธานี
841504,28.139,นาสาร,สุราษฎร์ธานี
841505,29.27,นาสาร,สุราษฎร์ธานี
841601,33.065,นาสาร,สุราษฎร์ธานี
841602,38.513,นาสาร,สุราษฎร์ธานี
841603,49.78,นาสาร,สุราษฎร์ธานี
841604,42.528,นาสาร,สุราษฎร์ธานี
841605,50.458,นาสาร,สุราษฎร์ธานี
841606,42.987,นาสาร,สุราษฎร์ธานี
841607,35.361,นาสาร,สุราษฎร์ธานี
841701,0.284,ท่าข้าม,สุราษฎร์ธานี
841702,7.019,ท่าข้าม,สุราษฎร์ธานี
841703,11.168,สุราษฎร์ธานี,สุราษฎร์ธานี
841704,11.582,ท่าข้าม,สุราษฎร์ธานี
841705,16.266,ท่าข้าม,สุราษฎร์ธานี
841706,5.953,ท่าข้าม,สุราษฎร์ธานี
841707,16.178,ท่าข้าม,สุราษฎร์ธานี
841708,7.55,ท่าข้าม,สุราษฎร์ธานี
841709,18.848,ท่าข้าม,สุราษฎร์ธานี
841710,11.4,ท่าข้าม,สุราษฎร์ธานี
841711,12.39,ท่าข้าม,สุราษฎร์ธานี
841712,18.268,ท่าข้าม,สุราษฎร์ธานี
841713,10.279,ท่าข้าม,สุราษฎร์ธานี
841714,7.814,ท่าข้าม,สุราษฎร์ธานี
841715,6.188,ท่าข้าม,สุราษฎร์ธานี
841716,26.159,ท่าข้าม,สุราษฎร์ธานี
841801,47.663,นาสาร,สุราษฎร์ธานี
841802,43.516,กระบี่,กระบี่
841803,47.359,กระบี่,กระบี่
841804,39.824,กระบี่,กระบี่
841901,40.87,ท่าข้าม,สุราษฎร์ธานี
841902,50.643,ท่าข้าม,สุราษฎร์ธานี
850101,8.52,บางริ้น,ระนอง
850102,19.539,บางริ้น,ระนอง
850103,8.111,บางริ้น,ระนอง
850104,2.657,บางริ้น,ระนอง
850105,12.72,บางริ้น,ระนอง
850106,13.333,บางริ้น,ระนอง
850107,7.504,บางริ้น,ระนอง
850108,27.408,บางริ้น,ระนอง
850109,24.48,บางริ้น,ระนอง
850201,30.463,บางริ้น,ระนอง
850202,26.645,บางริ้น,ระนอง
850203,28.607,บางริ้น,ระนอง
850204,18.668,บางริ้น,ระนอง
850205,36.961,บางริ้น,ระนอง
850206,29.603,บางริ้น,ระนอง
850207,32.432,บางริ้น,ระนอง
850301,33.81,บางริ้น,ระนอง
850302,29.692,บางริ้น,ระนอง
850303,36.626,บางริ้น,ระนอง
850304,39.199,บางริ้น,ระนอง
850305,41.851,บางริ้น,ระนอง
850401,60.303,บางริ้น,ระนอง
850402,62.505,บางริ้น,ระนอง
850403,67.308,บางริ้น,ระนอง
850404,79.519,บางริ้น,ระนอง
850405,51.035,บางริ้น,ระนอง
850406,88.05,บางริ้น,ระนอง
850407,44.143,บางริ้น,ระนอง
850501,52.59,บางริ้น,ระนอง
850502,57.806,ตะกั่วป่า,พังงา
860101,91.43,บางริ้น,ระนอง
860102,90.037,บางริ้น,ระนอง
860103,88.861,บางริ้น,ระนอง
860104,87.719,บางริ้น,ระนอง
860105,94.47,บางริ้น,ระนอง
860106,98.424,บางริ้น,ระนอง
860107,86.85,บางริ้น,ระนอง
860108,96.235,บางริ้น,ระนอง
860109,93.128,บางริ้น,ระนอง
860110,89.668,บางริ้น,ระนอง
860111,81.416,บางริ้น,ระนอง
860112,74.937,บางริ้น,ระนอง
860113,84.057,บางริ้น,ระนอง
860114,80.265,บางริ้น,ระนอง
860115,73.95,บางริ้น,ระนอง
860116,88.91,บางริ้น,ระนอง
860117,77.4,บางริ้น,ระนอง
860150,88.737,บางริ้น,ระนอง
860151,87.332,บางริ้น,ระนอง
860152,90.061,บางริ้น,ระนอง
860153,92.32,บางริ้น,ระนอง
860154,94.292,บางริ้น,ระนอง
860155,98.174,บางริ้น,ระนอง
860156,92.646,บางริ้น,ระนอง
860157,96.883,บางริ้น,ระนอง
860158,96.307,บางริ้น,ระนอง
860159,93.282,บางริ้น,ระนอง
860160,103.61,บางริ้น,ระนอง
860161,105.237,บางริ้น,ระนอง
860162,111.83,บางริ้น,ระนอง
860163,112.04,บางริ้น,ระนอง
860201,105.788,บางริ้น,ระนอง
860202,109.752,บางริ้น,ระนอง
860203,124.01,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860204,101.621,บางริ้น,ระนอง
860205,106.606,บางริ้น,ระนอง
860206,100.769,บางริ้น,ระนอง
860207,118.083,บางริ้น,ระนอง
860208,90.99,บางริ้น,ระนอง
860209,111.498,บางริ้น,ระนอง
860210,116.788,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860301,113.624,บางริ้น,ระนอง
860302,116.472,บางริ้น,ระนอง
860303,105.567,บางริ้น,ระนอง
860304,125.367,บางริ้น,ระนอง
860305,116.248,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860306,106.474,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860307,109.448,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860350,117.934,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860351,115.761,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860352,114.687,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860353,112.701,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860354,112.187,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860355,110.734,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860356,110.299,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์
860357,125.392,บางริ้น,ระนอง
860401,51.053,บางริ้น,ระนอง
860402,49.753,บางริ้น,ระนอง
860403,46.656,บางริ้น,ระนอง
860404,48.383,บางริ้น,ระนอง
860405,54.837,บางริ้น,ระนอง
860406,44.722,บางริ้น,ระนอง
860407,56.574,บางริ้น,ระนอง
860408,59.089,บางริ้น,ระนอง
860409,58.029,บางริ้น,ระนอง
860410,52.533,บางริ้น,ระนอง
860411,53.585,บางริ้น,ระนอง
860412,44.941,บางริ้น,ระนอง
860413,37.751,บางริ้น,ระนอง
860450,64.797,บางริ้น,ระนอง
860501,43.71,บางริ้น,ระนอง
860502,49.685,บางริ้น,ระนอง
860503,56.569,บางริ้น,ระนอง
860504,43.628,บางริ้น,ระนอง
860601,20.916,บางริ้น,ระนอง
860602,20.036,บางริ้น,ระนอง
860603,30.962,บางริ้น,ระนอง
860604,29.132,บางริ้น,ระนอง
860701,63.41,บางริ้น,ระนอง
860702,63.155,บางริ้น,ระนอง
860703,54.206,บางริ้น,ระนอง
860704,68.439,บางริ้น,ระนอง
860705,70.5,บางริ้น,ระนอง
860706,73.941,บางริ้น,ระนอง
860707,64.601,บางริ้น,ระนอง
860708,69.588,บางริ้น,ระนอง
860710,46.708,บางริ้น,ระนอง
860711,37.771,บางริ้น,ระนอง
860750,74.314,บางริ้น,ระนอง
860751,77.237,บางริ้น,ระนอง
860752,77.634,บางริ้น,ระนอง
860753,77.79,บางริ้น,ระนอง
860754,79.695,บางริ้น,ระนอง
860755,77.353,บางริ้น,ระนอง
860756,78.043,บางริ้น,ระนอง
860757,80.9,บางริ้น,ระนอง
860758,79.638,บางริ้น,ระนอง
860759,81.584,บางริ้น,ระนอง
860760,82.411,บางริ้น,ระนอง
860801,62.958,บางริ้น,ระนอง
860802,58.688,บางริ้น,ระนอง
860803,47.513,บางริ้น,ระนอง
860804,51.006,บางริ้น,ระนอง
860805,62.208,บางริ้น,ระนอง
860850,71.968,บางริ้น,ระนอง
860851,70.383,บางริ้น,ระนอง
860852,67.468,บางริ้น,ระนอง
860853,65.547,บางริ้น,ระนอง
860854,65.367,บางริ้น,ระนอง
860855,70.163,บางริ้น,ระนอง
860856,65.132,บางริ้น,ระนอง
860857,68.3,บางริ้น,ระนอง
860858,107.004,บางริ้น,ระนอง
860859,110.958,บางริ้น,ระนอง
860860,110.1,บางริ้น,ระนอง
900101,0.977,สงขลา,สงขลา
900102,1.388,เขารูปช้าง,สงขลา
900103,6.996,เขารูปช้าง,สงขลา
900104,7.277,เขารูปช้าง,สงขลา
900105,12.645,เขารูปช้าง,สงขลา
900106,8.082,สิงหนคร,สงขลา
900201,28.517,สิงหนคร,สงขลา
900202,33.083,สิงหนคร,สงขลา
900203,37.376,สิงหนคร,สงขลา
900204,36.593,พัทลุง,พัทลุง
900205,33.955,พัทลุง,พัทลุง
900206,35.094,พัทลุง,พัทลุง
900207,29.151,สิงหนคร,สงขลา
900208,22.707,สิงหนคร,สงขลา
900209,18.759,สิงหนคร,สงขลา
900210,21.435,สิงหนคร,สงขลา
900211,24.592,สิงหนคร,สงขลา
900301,31.461,คอหงส์,สงขลา
900302,24.708,คอหงส์,สงขลา
900303,37.133,บ้านพรุ,สงขลา
900304,32.426,เขารูปช้าง,สงขลา
900305,21.657,บ้านพรุ,สงขลา
900306,17.474,เขารูปช้าง,สงขลา
900307,23.425,บ้านพรุ,สงขลา
900308,30.64,บ้านพรุ,สงขลา
900309,35.402,บ้านพรุ,สงขลา
900310,18.344,คอหงส์,สงขลา
900311,27.352,บ้านพรุ,สงขลา
900312,21.591,บ้านพรุ,สงขลา
900313,18.059,คอหงส์,สงขลา
900314,26.827,เขารูปช้าง,สงขลา
900401,37.307,สะเดา,สงขลา
900402,33.408,บ้านพรุ,สงขลา
900403,27.557,บ้านพรุ,สงขลา
900404,22.764,สะเดา,สงขลา
900405,26.753,สะเดา,สงขลา
900406,32.14,สะเดา,สงขลา
900407,34.23,สะเดา,สงขลา
900408,27.779,สะเดา,สงขลา
900409,32.009,สะเดา,สงขลา
900410,20.559,สะเดา,สงขลา
900501,34.938,ปัตตานี,ปัตตานี
900502,27.475,ปัตตานี,ปัตตานี
900503,40.02,ปัตตานี,ปัตตานี
900504,42.623,ปัตตานี,ปัตตานี
900505,31.096,ปัตตานี,ปัตตานี
900506,45.807,ปัตตานี,ปัตตานี
900507,39.351,คอหงส์,สงขลา
900601,37.032,ยะลา,ยะลา
900602,42.295,ยะลา,ยะลา
900603,32.14,ยะลา,ยะลา
900604,27.131,ยะลา,ยะลา
900605,35.536,ยะลา,ยะลา
900606,45.469,สะเดา,สงขลา
900607,44.516,สะเดา,สงขลา
900608,47.257,ยะลา,ยะลา
900609,27.762,ยะลา,ยะลา
900701,26.818,พัทลุง,พัทลุง
900702,41.992,พัทลุง,พัทลุง
900703,31.382,พัทลุง,พัทลุง
900704,37.694,พัทลุง,พัทลุง
900705,32.685,พัทลุง,พัทลุง
900706,34.02,พัทลุง,พัทลุง
900707,35.06,พัทลุง,พัทลุง
900708,32.498,พัทลุง,พัทลุง
900709,34.686,พัทลุง,พัทลุง
900710,32.861,พัทลุง,พัทลุง
900711,26.631,พัทลุง,พัทลุง
900712,37.271,พัทลุง,พัทลุง
900801,23.042,พัทลุง,พัทลุง
900802,24.421,พัทลุง,พัทลุง
900803,26.485,พัทลุง,พัทลุง
900804,27.619,พัทลุง,พัทลุง
900901,6.127,กำแพงเพชร,สงขลา
900902,13.295,กำแพงเพชร,สงขลา
900903,4.679,กำแพงเพชร,สงขลา
900904,5.13,กำแพงเพชร,สงขลา
900909,20.666,ทุ่งตำเสา,สงขลา
901001,3.339,สะเดา,สงขลา
901002,8.406,สะเดา,สงขลา
901003,15.54,สะเดา,สงขลา
901004,12.864,สะเดา,สงขลา
901005,10.542,ปาดังเบซาร์,สงขลา
901006,17.475,สะเดา,สงขลา
901007,7.694,ปาดังเบซาร์,สงขลา
901008,7.785,สะเดา,สงขลา
901009,18.622,สะเดา,สงขลา
901101,0.399,หาดใหญ่,สงขลา
901102,0.372,ควนลัง,สงขลา
901103,13.692,หาดใหญ่,สงขลา
901104,0.55,คอหงส์,สงขลา
901105,4.915,หาดใหญ่,สงขลา
901107,4.718,หาดใหญ่,สงขลา
901108,5.383,ทุ่งตำเสา,สงขลา
901111,4.696,คอหงส์,สงขลา
901112,5.024,ทุ่งตำเสา,สงขลา
901113,8.971,คอหงส์,สงขลา
901114,10.978,เขารูปช้าง,สงขลา
901116,3.14,บ้านพรุ,สงขลา
901118,13.449,บ้านพรุ,สงขลา
901201,6.813,คอหงส์,สงขลา
901202,9.88,คอหงส์,สงขลา
901203,9.021,บ้านพรุ,สงขลา
901204,12.91,บ้านพรุ,สงขลา
901301,9.929,กำแพงเพชร,สงขลา
901302,15.738,กำแพงเพชร,สงขลา
901303,16.25,กำแพงเพชร,สงขลา
901304,11.491,กำแพงเพชร,สงขลา
901401,12.416,หาดใหญ่,สงขลา
901402,9.379,ควนลัง,สงขลา
901403,10.162,หาดใหญ่,สงขลา
901404,7.53,หาดใหญ่,สงขลา
901501,4.204,สิงหนคร,สงขลา
901502,4.315,สิงหนคร,สงขลา
901503,5.819,สิงหนคร,สงขลา
901504,10.921,สิงหนคร,สงขลา
901505,9.512,สิงหนคร,สงขลา
901506,14.4,สิงหนคร,สงขลา
901507,12.892,สิงหนคร,สงขลา
901508,9.093,สิงหนคร,สงขลา
901509,3.123,สงขลา,สงขลา
901510,17.317,สิงหนคร,สงขลา
901511,14.588,สิงหนคร,สงขลา
901601,14.254,ทุ่งตำเสา,สงขลา
901602,7.702,บ้านพรุ,สงขลา
901603,10.643,ควนลัง,สงขลา
901604,7.97,ทุ่งตำเสา,สงขลา
910101,0.555,สตูล,สตูล
910102,5.641,สตูล,สตูล
910103,3.489,สตูล,สตูล
910104,8.063,สตูล,สตูล
910105,12.311,สตูล,สตูล
910106,57.577,สตูล,สตูล
910107,14.575,สตูล,สตูล
910108,13.862,สตูล,สตูล
910109,7.687,สตูล,สตูล
910110,12.955,สตูล,สตูล
910111,17.045,สตูล,สตูล
910112,9.446,สตูล,สตูล
910201,21.571,สตูล,สตูล
910202,16.331,สตูล,สตูล
910203,16.382,สตูล,สตูล
910204,17.869,สตูล,สตูล
910301,22.219,ทุ่งตำเสา,สงขลา
910302,32.34,ทุ่งตำเสา,สงขลา
910303,34.788,สตูล,สตูล
910401,22.379,สตูล,สตูล
910402,30.719,สตูล,สตูล
910403,27.434,สตูล,สตูล
910404,27.357,สตูล,สตูล
910501,47.68,สตูล,สตูล
910502,37.385,สตูล,สตูล
910503,44.334,สตูล,สตูล
910504,47.084,สตูล,สตูล
910505,47.75,สตูล,สตูล
910506,53.651,สตูล,สตูล
910507,30.477,พัทลุง,พัทลุง
910601,44.59,กำแพงเพชร,สงขลา
910602,58.536,สตูล,สตูล
910603,59.505,สตูล,สตูล
910604,62.963,สตูล,สตูล
910605,53.675,กำแพงเพชร,สงขลา
910701,41.302,กำแพงเพชร,สงขลา
910702,40.264,สตูล,สตูล
920101,52.07,พัทลุง,พัทลุง
920104,46.238,พัทลุง,พัทลุง
920105,50.135,พัทลุง,พัทลุง
920106,47.272,พัทลุง,พัทลุง
920107,54.829,พัทลุง,พัทลุง
920108,45.696,พัทลุง,พัทลุง
920109,56.355,พัทลุง,พัทลุง
920110,52.636,พัทลุง,พัทลุง
920113,61.872,พัทลุง,พัทลุง
920114,62.112,พัทลุง,พัทลุง
920115,40.297,พัทลุง,พัทลุง
920117,53.914,พัทลุง,พัทลุง
920118,48.794,พัทลุง,พัทลุง
920119,52.159,พัทลุง,พัทลุง
920120,58.797,พัทลุง,พัทลุง
920201,66.62,พัทลุง,พัทลุง
920202,58.712,พัทลุง,พัทลุง
920203,58.995,พัทลุง,พัทลุง
920204,64.201,พัทลุง,พัทลุง
920205,64.92,พัทลุง,พัทลุง
920206,70.202,พัทลุง,พัทลุง
920207,67.831,พัทลุง,พัทลุง
920208,66.377,พัทลุง,พัทลุง
920209,62.974,พัทลุง,พัทลุง
920210,70.776,พัทลุง,พัทลุง
920211,78.404,พัทลุง,พัทลุง
920212,75.631,พัทลุง,พัทลุง
920213,82.186,พัทลุง,พัทลุง
920214,58.655,พัทลุง,พัทลุง
920215,90.085,กระบี่,กระบี่
920216,87.067,กระบี่,กระบี่
920217,93.932,กระบี่,กระบี่
920218,86.757,พัทลุง,พัทลุง
920219,83.993,พัทลุง,พัทลุง
920220,82.128,พัทลุง,พัทลุง
920221,78.999,พัทลุง,พัทลุง
920222,77.63,พัทลุง,พัทลุง
920301,51.078,พัทลุง,พัทลุง
920302,46.191,พัทลุง,พัทลุง
920303,35.957,พัทลุง,พัทลุง
920304,45.773,พัทลุง,พัทลุง
920305,36.515,พัทลุง,พัทลุง
920306,56.282,พัทลุง,พัทลุง
920307,50.392,พัทลุง,พัทลุง
920308,46.142,พัทลุง,พัทลุง
920401,66.107,พัทลุง,พัทลุง
920402,58.683,พัทลุง,พัทลุง
920403,44.147,พัทลุง,พัทลุง
920404,50.516,พัทลุง,พัทลุง
920407,58.257,พัทลุง,พัทลุง
920409,62.215,พัทลุง,พัทลุง
920410,53.642,กำแพงเพชร,สงขลา
920411,76.249,สตูล,สตูล
920412,54.168,พัทลุง,พัทลุง
920413,50.28,พัทลุง,พัทลุง
920414,70.616,พัทลุง,พัทลุง
920415,65.782,กำแพงเพชร,สงขลา
920501,73.605,กระบี่,กระบี่
920502,66.075,กระบี่,กระบี่
920503,60.032,กระบี่,กระบี่
920504,80.104,พัทลุง,พัทลุง
920505,70.087,พัทลุง,พัทลุง
920506,72.189,กระบี่,กระบี่
920507,72.79,กระบี่,กระบี่
920508,72.66,กระบี่,กระบี่
920509,78.987,กระบี่,กระบี่
920510,82.266,กระบี่,กระบี่
920601,43.767,ทุ่งสง,นครศรีธรรมราช
920602,36.307,ทุ่งสง,นครศรีธรรมราช
920605,41.504,ทุ่งสง,นครศรีธรรมราช
920606,50.712,ทุ่งสง,นครศรีธรรมราช
920607,42.719,ทุ่งสง,นครศรีธรรมราช
920608,40.099,ทุ่งสง,นครศรีธรรมราช
920609,41.692,ทุ่งสง,นครศรีธรรมราช
920610,41.572,พัทลุง,พัทลุง
920611,48.922,ทุ่งสง,นครศรีธรรมราช
920614,36.219,ทุ่งสง,นครศรีธรรมราช
920615,53.194,ทุ่งสง,นครศรีธรรมราช
920616,50.901,ทุ่งสง,นครศรีธรรมราช
920617,32.631,ทุ่งสง,นครศรีธรรมราช
920619,34.707,ทุ่งสง,นครศรีธรรมราช
920620,46.664,ทุ่งสง,นครศรีธรรมราช
920621,47.035,ทุ่งสง,นครศรีธรรมราช
920701,62.164,ทุ่งสง,นครศรีธรรมราช
920702,64.044,ทุ่งสง,นครศรีธรรมราช
920703,48.306,ทุ่งสง,นครศรีธรรมราช
920704,55.693,ทุ่งสง,นครศรีธรรมราช
920705,56.655,ทุ่งสง,นครศรีธรรมราช
920801,42.759,พัทลุง,พัทลุง
920802,33.802,พัทลุง,พัทลุง
920803,36.5,พัทลุง,พัทลุง
920804,42.604,พัทลุง,พัทลุง
920805,42.581,พัทลุง,พัทลุง
920806,42.236,พัทลุง,พัทลุง
920901,26.016,ทุ่งสง,นครศรีธรรมราช
920902,20.612,ทุ่งสง,นครศรีธรรมราช
920903,20.966,ทุ่งสง,นครศรีธรรมราช
920904,29.71,ทุ่งสง,นครศรีธรรมราช
920905,24.369,ทุ่งสง,นครศรีธรรมราช
921001,71.057,พัทลุง,พัทลุง
921002,65.473,พัทลุง,พัทลุง
921003,72.289,พัทลุง,พัทลุง
921005,77.504,พัทลุง,พัทลุง
921006,72.735,พัทลุง,พัทลุง
921007,72.196,พัทลุง,พัทลุง
921008,90.743,สตูล,สตูล
921009,89.656,สตูล,สตูล
921010,90.631,สตูล,สตูล
921011,89.705,สตูล,สตูล
921012,85.361,สตูล,สตูล
921013,82.951,สตูล,สตูล
921014,80.892,สตูล,สตูล
921015,82.25,สตูล,สตูล
921016,77.706,สตูล,สตูล
921017,77.083,สตูล,สตูล
930101,0.56,พัทลุง,พัทลุง
930103,4.636,พัทลุง,พัทลุง
930104,4.846,พัทลุง,พัทลุง
930105,8.593,พัทลุง,พัทลุง
930106,9.302,พัทลุง,พัทลุง
930107,3.252,พัทลุง,พัทลุง
930108,9.254,พัทลุง,พัทลุง
930109,11.294,พัทลุง,พัทลุง
930110,5.358,พัทลุง,พัทลุง
930111,5.441,พัทลุง,พัทลุง
930112,10.696,พัทลุง,พัทลุง
930113,8.698,พัทลุง,พัทลุง
930114,15.759,พัทลุง,พัทลุง
930115,4.372,พัทลุง,พัทลุง
930201,24.754,พัทลุง,พัทลุง
930202,19.129,พัทลุง,พัทลุง
930203,30.028,พัทลุง,พัทลุง
930204,27.526,พัทลุง,พัทลุง
930205,15.886,พัทลุง,พัทลุง
930301,21.184,พัทลุง,พัทลุง
930302,14.462,พัทลุง,พัทลุง
930305,19.341,พัทลุง,พัทลุง
930306,15.516,พัทลุง,พัทลุง
930307,23.379,พัทลุง,พัทลุง
930401,30.593,กำแพงเพชร,สงขลา
930402,35.531,กำแพงเพชร,สงขลา
930403,27.457,กำแพงเพชร,สงขลา
930501,16.966,พัทลุง,พัทลุง
930502,23.833,พัทลุง,พัทลุง
930504,16.302,พัทลุง,พัทลุง
930505,8.978,พัทลุง,พัทลุง
930506,24.099,พัทลุง,พัทลุง
930508,20.04,พัทลุง,พัทลุง
930509,12.531,พัทลุง,พัทลุง
930510,17.137,พัทลุง,พัทลุง
930511,13.503,พัทลุง,พัทลุง
930512,16.783,พัทลุง,พัทลุง
930513,21.167,พัทลุง,พัทลุง
930516,9.039,พัทลุง,พัทลุง
930601,21.479,กำแพงเพชร,สงขลา
930602,15.524,กำแพงเพชร,สงขลา
930603,21.279,สิงหนคร,สงขลา
930604,33.44,สิงหนคร,สงขลา
930605,25.713,กำแพงเพชร,สงขลา
930606,16.141,กำแพงเพชร,สงขลา
930607,11.794,กำแพงเพชร,สงขลา
930701,24.803,พัทลุง,พัทลุง
930702,29.15,พัทลุง,พัทลุง
930703,22.609,พัทลุง,พัทลุง
930801,25.445,กำแพงเพชร,สงขลา
930802,11.351,กำแพงเพชร,สงขลา
930803,26.867,กำแพงเพชร,สงขลา
930804,18.728,กำแพงเพชร,สงขลา
930806,20.029,กำแพงเพชร,สงขลา
930901,22.043,พัทลุง,พัทลุง
930902,25.271,พัทลุง,พัทลุง
930903,26.598,พัทลุง,พัทลุง
931003,32.985,พัทลุง,พัทลุง
931014,26.423,พัทลุง,พัทลุง
931015,37.771,พัทลุง,พัทลุง
931101,14.684,พัทลุง,พัทลุง
931102,24.489,พัทลุง,พัทลุง
931103,14.141,พัทลุง,พัทลุง
931104,21.454,พัทลุง,พัทลุง
940101,0.71,ปัตตานี,ปัตตานี
940102,0.641,ปัตตานี,ปัตตานี
940103,1.053,ปัตตานี,ปัตตานี
940104,2.837,ปัตตานี,ปัตตานี
940105,6.044,ปัตตานี,ปัตตานี
940106,5.693,ปัตตานี,ปัตตานี
940107,7.233,ปัตตานี,ปัตตานี
940108,7.331,ปัตตานี,ปัตตานี
940109,4.326,ปัตตานี,ปัตตานี
940110,2.585,ปัตตานี,ปัตตานี
940111,2.467,ปัตตานี,ปัตตานี
940112,4.525,ปัตตานี,ปัตตานี
940113,6.52,ปัตตานี,ปัตตานี
940201,26.003,ปัตตานี,ปัตตานี
940202,20.511,ปัตตานี,ปัตตานี
940203,21.516,ปัตตานี,ปัตตานี
940204,24.105,ปัตตานี,ปัตตานี
940205,23.732,ยะลา,ยะลา
940206,21.627,ยะลา,ยะลา
940207,12.46,ยะลา,ยะลา
940208,17.214,ยะลา,ยะลา
940211,22.019,ปัตตานี,ปัตตานี
940213,17.364,ปัตตานี,ปัตตานี
940214,19.389,ปัตตานี,ปัตตานี
940215,27.606,ยะลา,ยะลา
940301,8.07,ปัตตานี,ปัตตานี
940302,14.058,ปัตตานี,ปัตตานี
940303,5.493,ปัตตานี,ปัตตานี
940304,16.67,ปัตตานี,ปัตตานี
940305,8.771,ปัตตานี,ปัตตานี
940306,20.579,ปัตตานี,ปัตตานี
940307,14.723,ปัตตานี,ปัตตานี
940308,13.942,ปัตตานี,ปัตตานี
940309,9.335,ปัตตานี,ปัตตานี
940310,11.514,ปัตตานี,ปัตตานี
940311,9.442,ปัตตานี,ปัตตานี
940312,8.336,ปัตตานี,ปัตตานี
940401,23.759,ตะลุบัน,ปัตตานี
940402,21.609,ตะลุบัน,ปัตตานี
940403,19.708,ตะลุบัน,ปัตตานี
940404,17.773,ตะลุบัน,ปัตตานี
940405,15.075,ตะลุบัน,ปัตตานี
940406,13.791,ตะลุบัน,ปัตตานี
940407,15.478,ตะลุบัน,ปัตตานี
940408,12.434,ตะลุบัน,ปัตตานี
940409,19.062,ตะลุบัน,ปัตตานี
940410,14.406,ตะลุบัน,ปัตตานี
940501,22.187,ตะลุบัน,ปัตตานี
940502,21.771,ตะลุบัน,ปัตตานี
940503,19.173,สะเตงนอก,ยะลา
940504,20.747,ตะลุบัน,ปัตตานี
940505,16.192,สะเตงนอก,ยะลา
940506,16.165,ตะลุบัน,ปัตตานี
940507,19.812,ปัตตานี,ปัตตานี
940508,21.571,ปัตตานี,ปัตตานี
940509,16.381,สะเตงนอก,ยะลา
940510,16.505,ปัตตานี,ปัตตานี
940511,17.634,ปัตตานี,ปัตตานี
940512,18.757,ตะลุบัน,ปัตตานี
940513,18.588,ปัตตานี,ปัตตานี
940601,12.598,สะเตงนอก,ยะลา
940602,17.006,ตะลุบัน,ปัตตานี
940603,17.108,สะเตงนอก,ยะลา
940604,17.515,ตะลุบัน,ปัตตานี
940701,2.405,ตะลุบัน,ปัตตานี
940702,3.958,ตะลุบัน,ปัตตานี
940703,3.5,ตะลุบัน,ปัตตานี
940704,7.555,ตะลุบัน,ปัตตานี
940705,5.328,ตะลุบัน,ปัตตานี
940706,8.516,ตะลุบัน,ปัตตานี
