PROV_CODE,PROV_NAM_T,AMP_CODE,AMPHOE_T,TAM_CODE,TAM_NAM_T,tambon_area_rai,share_agriculture,share_forest,share_urban,share_water,share_misc,dominant_landuse,dominant_subtype,dominant_subtype_code,landuse_hhi,landuse_diversity,dominant_landuse_map
84,จ.สุราษฎร์ธานี,17,อ.พุนพิน,13,ต.หัวเตย,10179.657923433617,0.6715535344395912,0.0,0.18704319975732947,0.027918806200147542,0.11348445960293171,agriculture,,,0.4996274905047783,0.5003725094952217,agriculture
84,จ.สุราษฎร์ธานี,17,อ.พุนพิน,14,ต.หนองไทร,21721.79040116832,0.7349506546900368,0.0,0.13144392275767872,0.042712902466762716,0.09089252008552182,agriculture,,,0.5675158119038726,0.43248418809612743,agriculture
84,จ.สุราษฎร์ธานี,17,อ.พุนพิน,15,ต.เขาหัวควาย,63028.81005462951,0.8068312623077272,0.025984061338316673,0.06376924090167081,0.01363198771205017,0.08978344774023514,agriculture,,,0.6639652719429942,0.33603472805700585,agriculture
84,จ.สุราษฎร์ธานี,17,อ.พุนพิน,16,ต.ตะปาน,105050.24650467643,0.9548743237537296,0.008907245351697415,0.013654437105789284,0.004600426881705398,0.017963566907078288,agriculture,,,0.9123946105000927,0.08760538949990726,agriculture
84,จ.สุราษฎร์ธานี,18,อ.ชัยบุรี,01,ต.สองแพรก,69797.20496222167,0.9419091364924224,0.015655784142209406,0.030271418753871345,0.003860843621149227,0.008302816990347779,agriculture,,,0.8884381266618228,0.11156187333817724,agriculture
84,จ.สุราษฎร์ธานี,18,อ.ชัยบุรี,02,ต.ชัยบุรี,60524.16657679207,0.9073864654690136,0.06489746288380543,0.021298027578858385,0.0033312400108995634,0.003086804057422968,agriculture,,,0.8280361099031532,0.17196389009684676,agriculture
84,จ.สุราษฎร์ธานี,18,อ.ชัยบุรี,03,ต.คลองน้อย,72580.1159601622,0.7659332000538553,0.21066195996381484,0.015687501884274542,0.0044608335989280165,0.0032565044991272447,agriculture,,,0.6313087298938543,0.36869127010614566,agriculture
84,จ.สุราษฎร์ธานี,18,อ.ชัยบุรี,04,ต.ไทรทอง,88577.64734297327,0.9400505055800744,0.027208787826301414,0.01585043881039506,0.0043577657449754455,0.012532502038253726,agriculture,,,0.8848625613164391,0.11513743868356086,agriculture
84,จ.สุราษฎร์ธานี,19,อ.วิภาวดี,01,ต.ตะกุกใต้,136790.5942583533,0.44803509796021707,0.5362122455306128,0.007368494857637288,0.0030102230059405855,0.005373938645592454,forest,,,0.4883512566367825,0.5116487433632175,forest
84,จ.สุราษฎร์ธานี,19,อ.วิภาวดี,02,ต.ตะกุกเหนือ,173232.68515422635,0.32977078399314963,0.653240917559847,0.006754555913423144,0.004371897851883473,0.00586184468169667,forest,,,0.5355715650893746,0.46442843491062535,forest
15,จ.อ่างทอง,01,อ.เมืองอ่างทอง,10,ต.จำปาหล่อ,8931.250036871736,0.5552277706830108,0.0,0.15166044932430164,0.04384268405062007,0.24926909594206756,agriculture,,,0.39533603236341325,0.6046639676365868,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,03,ต.ไผ่ดำพัฒนา,5651.371428754536,0.6511989790000126,0.0,0.12375693389167279,0.07115052904202389,0.1538935580662907,agriculture,,,0.4681215139341893,0.5318784860658107,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,09,ต.คลองขนาก,9148.281393632795,0.7721653588339614,0.0,0.11302904254696401,0.03465226470557669,0.08015333391349787,agriculture,,,0.6166402422289379,0.3833597577710621,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,14,ต.หลักแก้ว,13479.301922955568,0.8543043054453096,0.0,0.11239912647993629,0.02984519507488942,0.0034513729998647794,agriculture,,,0.7433720575804877,0.25662794241951226,agriculture
15,จ.อ่างทอง,03,อ.ป่าโมก,06,ต.นรสิงห์,3510.11722459959,0.3463657868845265,0.0,0.17190166667712475,0.040250403348801214,0.4414821430895476,misc,,,0.3460460189671915,0.6539539810328086,misc
15,จ.อ่างทอง,03,อ.ป่าโมก,03,ต.สายทอง,6587.137734410606,0.7657554775930638,0.0,0.13962119522153824,0.07160695626875273,0.023016370916645195,agriculture,,,0.6115328391351198,0.3884671608648802,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,07,ต.บางจัก,11167.197011888857,0.763214952348715,0.0,0.11817605169221923,0.030618139414771952,0.08799085654429387,agriculture,,,0.6051425039788343,0.3948574960211657,agriculture
15,จ.อ่างทอง,03,อ.ป่าโมก,01,ต.บางปลากด,3476.0639828257304,0.28750422832825984,0.0,0.4680882586015964,0.12573878327335702,0.11866872979678668,urban,,,0.33165780819795015,0.6683421918020498,urban
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,10,ต.ไผ่วง,9347.051492175,0.8490171350452598,0.0,0.11642626659401044,0.0320737861243125,0.002482812236417262,agriculture,,,0.7354200632664298,0.26457993673357016,agriculture
15,จ.อ่างทอง,03,อ.ป่าโมก,07,ต.เอกราช,11007.801527761205,0.3720148258385632,0.0,0.06280407333412251,0.03344894357497774,0.5317321572523365,misc,,,0.4261973011535599,0.5738026988464401,misc
15,จ.อ่างทอง,03,อ.ป่าโมก,02,ต.ป่าโมก,5716.836636114222,0.15327878125606031,0.0,0.45320057355327786,0.09431179138698248,0.2992088538036793,urban,,,0.32730579684149647,0.6726942031585035,urban
15,จ.อ่างทอง,03,อ.ป่าโมก,04,ต.โรงช้าง,6934.021789691448,0.7109867089785026,0.0,0.16934134222846872,0.04116230985761595,0.0785096389354127,agriculture,,,0.5420366896904045,0.4579633103095955,agriculture
15,จ.อ่างทอง,03,อ.ป่าโมก,05,ต.บางเสด็จ,6547.567813560425,0.6932008798757641,0.0,0.1863507847097324,0.06153888085859598,0.058909454555907556,agriculture,,,0.5225114325158695,0.4774885674841305,agriculture
15,จ.อ่างทอง,03,อ.ป่าโมก,08,ต.โผงเผง,6193.993707618445,0.12937767511088608,0.0,0.17293756805303534,0.06222460521399767,0.6354601516220809,misc,,,0.4543274910547922,0.5456725089452078,misc
15,จ.อ่างทอง,01,อ.เมืองอ่างทอง,05,ต.บ้านแห,2487.574037449053,0.5148601995244435,0.0,0.3588669554786798,0.12444372376291499,0.0018291212339616226,agriculture,,,0.40935610285735574,0.5906438971426442,agriculture
15,จ.อ่างทอง,01,อ.เมืองอ่างทอง,11,ต.โพสะ,6102.994226822957,0.4660347045146842,0.0,0.3585960858354769,0.12860724277262647,0.0467619668772124,agriculture,,,0.36450600302841657,0.6354939969715834,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,04,ต.สาวร้องไห้,18077.702689978873,0.7483058207827746,0.0,0.09606959791306871,0.03548596930773491,0.12013861199642169,agriculture,,,0.5848835091706971,0.4151164908293029,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,05,ต.ท่าช้าง,10914.464667617252,0.8471164797843711,0.0,0.10967376685240099,0.029318654668477693,0.013891098694750295,agriculture,,,0.7306872115923764,0.2693127884076236,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,08,ต.ห้วยคันแหลน,12971.344166452269,0.869826446492397,0.0,0.09352887091575053,0.03461137314745607,0.002033309444396315,agriculture,,,0.766547778210815,0.233452221789185,agriculture
15,จ.อ่างทอง,01,อ.เมืองอ่างทอง,09,ต.หัวไผ่,6840.264434641295,0.7884708887788949,0.0,0.1527777240699615,0.04952823873559001,0.009223148415553592,agriculture,,,0.6475654883227228,0.35243451167727724,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,11,ต.สี่ร้อย,6538.377336190305,0.5766431126168836,0.0,0.19408448951080817,0.0553897644678261,0.17388263340448215,agriculture,,,0.4034892646046377,0.5965107353953623,agriculture
15,จ.อ่างทอง,06,อ.วิเศษชัยชาญ,15,ต.ตลาดใหม่,4016.878865134151,0.8582111714136396,0.0,0.10325872096567205,0.03637580807011361,0.002154299550574795,agriculture,,,0.7485166186139454,0.25148338138605464,agriculture
15,จ.อ่างทอง,05,อ.แสวงหา,07,ต.จำลอง,6879.648158990382,0.8217714722432717,0.0,0.10472287872023588,0.03500901425633972,0.03849663478015263,agriculture,,,0.6889828558889247,0.3110171441110753,agriculture
15,จ.อ่างทอง,05,อ.แสวงหา,04,ต.วังน้ำเย็น,18158.945359985963,0.8421959578508866,0.0,0.12051906986397444,0.0369519258260337,0.0003330464591052169,agriculture,,,0.7251844333634465,0.2748155666365535,agriculture
15,จ.อ่างทอง,04,อ.โพธิ์ทอง,08,ต.องครักษ์,9916.695203429133,0.7979121542133117,0.0,0.15387688143343847,0.04666555210010705,0.0015454122531427192,agriculture,,,0.6625219625328482,0.33747803746715177,agriculture
15,จ.อ่างทอง,05,อ.แสวงหา,03,ต.บ้านพราน,13347.927487491419,0.850717062334393,0.0,0.12681272412538566,0.02247021354022124,0.0,agriculture,,,0.7403058976435039,0.25969410235649615,agriculture
15,จ.อ่างทอง,05,อ.แสวงหา,02,ต.ศรีพราน,8884.084937307565,0.8561781332134527,0.0,0.10017774666493738,0.04033564738119598,0.0033084727404138607,agriculture,,,0.7447144871612713,0.2552855128387287,agriculture
15,จ.อ่างทอง,02,อ.ไชโย,06,ต.ไชโย,4850.733702647396,0.5930436026168051,0.0,0.21938355281965394,0.1323166074962242,0.05525623706731675,agriculture,,,0.4203907942066423,0.5796092057933577,agriculture
15,จ.อ่างทอง,02,อ.ไชโย,02,ต.ไชยภูมิ,5730.371838735823,0.41516081582923625,0.0,0.4584521903995631,0.09134523352179827,0.03504176024940236,urban,,,0.3921087905306827,0.6078912094693173,urban
15,จ.อ่างทอง,04,อ.โพธิ์ทอง,06,ต.บางระกำ,5222.812948555758,0.7644710035445066,0.0,0.12917951635348013,0.10217647247905806,0.004173007622955203,agriculture,,,0.611560708226549,0.38843929177345105,agriculture
